Index,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,predicted_s.s.temp.
13878,1998,5,2,-1.99,-179.9,-3.2,-2.3,86.2,27.69,28.495012
13879,1998,5,3,-1.99,-179.9,-2.3,-2.9,85.8,27.84,28.662516
13880,1998,5,4,-1.99,-179.9,-2.7,-4.2,81.2,28.08,28.77426
13881,1998,5,5,-1.99,-179.9,-4.9,-4.8,78.7,28.73,29.057293
13882,1998,5,6,-2.01,-179.9,-4.9,-5.9,84.1,28.44,28.849712
13883,1998,5,7,-1.99,-179.9,-6.8,-3.1,87.1,27.88,28.359558
13884,1998,5,8,-1.99,-179.9,-7.1,-3.8,89.2,27.53,28.083559
13885,1998,5,9,-1.99,-179.9,-6.0,-3.0,86.6,28.27,28.70445
13886,1998,5,10,-1.99,-179.9,-4.7,-3.2,85.8,28.47,28.943626
13887,1998,5,11,-1.98,-179.9,-4.6,-4.2,84.6,28.66,29.069471
13888,1998,5,12,-1.99,-179.9,-3.5,-1.9,86.6,27.95,28.69315
13889,1998,5,13,-1.98,-179.9,-5.1,-0.8,85.8,28.19,28.760378
13890,1998,5,14,-1.98,-179.9,-5.2,-2.8,84.1,28.7,29.082483
13891,1998,5,15,-1.99,-179.9,-4.8,-3.6,85.4,28.52,28.978365
13892,1998,5,16,-1.99,-179.9,-4.2,-0.9,86.6,28.6,29.13058
13893,1998,5,17,-1.99,-179.9,-4.2,-3.5,86.2,28.62,29.104378
13894,1998,5,18,-1.98,-179.9,-5.8,-0.5,89.2,28.34,28.840729
13895,1998,5,19,-1.99,-179.9,-3.5,-2.7,87.5,28.6,29.165049
13896,1998,5,20,-2.0,-179.9,-3.9,-0.6,86.6,28.19,28.878462
13897,1998,5,21,-1.99,-179.9,-2.0,-0.5,84.6,28.55,29.278519
13898,1998,5,22,-1.99,-179.9,-2.3,-4.6,88.7,27.95,28.773537
13899,1998,5,23,-1.99,-179.9,-3.5,-4.2,85.0,28.7,29.217491
13900,1998,5,24,-1.99,-179.9,-2.8,-1.0,88.3,27.61,28.556686
13901,1998,5,25,-1.99,-179.9,-4.2,-2.5,87.9,28.05,28.741089
13902,1998,5,26,-1.99,-179.9,-3.1,-2.9,87.1,28.39,29.061523
13903,1998,5,27,-1.98,-179.9,-3.0,0.9,84.6,28.6,29.276905
13904,1998,5,28,-1.98,-179.9,-2.6,-2.2,86.2,28.34,29.078047
13905,1998,5,29,-1.99,-179.9,-2.8,-2.2,87.9,27.27,28.308144
13906,1998,5,30,-1.99,-179.9,-2.9,-1.6,83.7,28.6,29.251154
13907,1998,5,31,-1.99,-179.9,-4.2,-1.1,83.7,28.73,29.255816
13908,1998,6,1,-1.99,-179.9,-2.2,-2.3,82.9,28.66,29.23201
13909,1998,6,2,-1.99,-179.9,-4.7,-1.7,83.3,28.55,28.976906
13910,1998,6,3,-1.98,-179.9,-2.8,-2.0,82.1,28.86,29.336636
13911,1998,6,4,-1.99,-179.9,-3.2,-4.1,87.1,27.8,28.531897
13912,1998,6,5,-1.99,-179.9,-6.6,-2.9,81.6,29.1,29.209223
13913,1998,6,6,-1.99,-179.9,-7.4,-0.6,80.4,29.3,29.328424
13914,1998,6,7,-1.98,-179.9,-7.4,0.8,80.4,29.4,29.424381
13915,1998,6,8,-1.99,-179.9,-4.9,-2.0,86.2,28.44,28.901989
13916,1998,6,9,-1.99,-179.9,-4.3,-4.7,81.2,28.94,29.251347
13917,1998,6,10,-1.99,-179.9,-0.6,-0.4,81.6,28.0,28.937061
13918,1998,6,11,-1.98,-179.9,-6.2,-0.4,85.0,27.84,28.406507
13919,1998,6,12,-1.98,-179.9,-4.7,-1.5,84.1,28.81,29.194586
13920,1998,6,13,-1.99,-179.9,-3.8,-2.4,87.9,27.95,28.648102
13921,1998,6,14,-1.98,-179.9,-3.5,-1.7,87.9,27.22,28.164156
13922,1998,6,15,-1.98,-179.9,-4.2,-2.3,81.6,28.31,28.866196
13923,1997,1,1,-1.98,-95.0,-2.4,1.5,97.4,22.2,22.743908
13924,1997,1,2,-1.98,-95.0,-3.4,2.4,96.6,22.38,22.8821
13925,1997,1,3,-1.98,-95.0,-3.1,3.0,94.7,22.33,22.887968
13926,1997,1,4,-1.98,-95.0,-4.4,2.2,90.0,22.17,22.763329
13927,1997,1,5,-1.98,-95.0,-1.6,3.2,93.5,21.78,22.543756
13928,1997,1,6,-1.98,-95.0,-0.6,3.1,95.4,22.12,22.799057
13929,1997,1,7,-1.98,-95.0,-1.6,2.2,96.6,22.52,23.03347
13930,1997,1,8,-1.99,-95.0,-2.5,2.7,95.4,22.4,22.949158
13931,1997,1,9,-1.97,-95.06,-0.7,3.7,91.2,22.45,23.097286
13932,1997,1,10,-1.98,-95.0,-0.3,2.1,90.0,22.48,23.101793
13933,1997,1,11,-1.98,-95.0,-0.7,3.5,90.0,22.84,23.392082
13934,1997,1,12,-1.98,-95.0,-2.5,3.1,92.3,22.95,23.396475
13935,1997,1,13,-1.98,-95.0,-1.6,3.2,93.5,23.44,23.770565
13936,1997,1,14,-1.99,-95.0,-1.0,4.3,93.1,23.55,23.900381
13937,1997,1,15,-1.98,-95.0,-2.1,4.1,93.5,23.47,23.805958
13938,1997,1,16,-1.98,-95.0,-2.1,4.1,94.3,23.52,23.836637
13939,1997,1,17,-1.98,-95.0,-2.1,4.1,95.0,23.39,23.73666
13940,1997,1,18,-1.97,-95.06,-2.1,4.1,93.9,23.39,23.748463
13941,1997,1,19,-1.97,-95.06,-2.1,4.1,93.1,23.52,23.852676
13942,1997,1,20,-1.97,-95.06,-2.1,4.1,94.7,23.6,23.897772
13943,1997,1,21,-1.97,-95.06,-2.1,4.1,94.7,23.52,23.840925
13944,1997,1,22,-1.97,-95.06,-2.1,4.1,95.4,23.81,24.048016
13945,1997,1,23,-1.97,-95.06,-2.1,4.1,95.8,24.02,24.199432
13946,1997,1,24,-1.97,-95.06,-2.1,4.1,95.4,23.94,24.146353
13947,1997,1,25,-1.97,-95.06,-2.1,4.1,93.5,23.7,23.990395
13948,1997,1,26,-1.97,-95.06,-2.1,4.1,92.3,23.55,23.893654
13949,1997,1,27,-1.97,-95.06,-2.1,4.1,93.1,23.78,24.055935
13950,1997,1,28,-1.97,-95.06,-2.1,4.1,94.7,23.94,24.159515
13951,1997,1,29,-1.96,-95.06,-2.1,4.1,91.2,23.7,24.0179
13952,1997,1,30,-1.97,-95.06,-2.1,4.1,88.5,23.78,24.104118
13953,1997,1,31,-1.97,-95.06,-2.1,4.1,90.4,23.9,24.175634
13954,1997,2,1,-1.97,-95.06,-2.1,4.1,89.3,24.1,24.187948
13955,1997,2,2,-1.97,-95.06,-2.1,4.1,91.6,24.19,24.233774
13956,1997,2,3,-1.97,-95.06,-2.1,4.1,93.9,24.22,24.23573
13957,1997,2,4,-1.97,-95.06,-2.1,4.1,96.2,24.3,24.27424
13958,1997,2,5,-1.95,-95.06,-2.1,4.1,95.8,24.45,24.387915
13959,1997,2,6,-1.93,-95.06,-2.1,4.1,95.8,24.53,24.446646
13960,1997,2,7,-1.93,-95.06,-2.1,4.1,95.4,24.1,24.137678
13961,1997,2,8,-1.93,-95.06,-2.1,4.1,94.3,24.4,24.368998
13962,1997,2,9,-1.93,-95.06,-2.1,4.1,93.9,24.53,24.469448
13963,1997,2,10,-1.93,-95.06,-2.1,4.1,93.5,24.69,24.591833
13964,1997,2,11,-1.94,-95.06,-2.1,4.1,94.3,24.61,24.528172
13965,1997,2,12,-1.93,-95.06,-2.1,4.1,95.4,24.61,24.518776
13966,1997,2,13,-1.93,-95.06,-2.1,4.1,79.6,24.64,24.690886
13967,1997,2,14,-1.93,-95.06,-0.9,2.8,83.4,24.8,24.771275
13968,1997,2,15,-1.93,-95.06,-0.3,3.3,86.7,25.2,25.062359
13969,1997,2,16,-1.93,-95.06,0.2,2.4,87.9,25.36,25.159534
13970,1997,2,17,-1.93,-95.06,-1.4,2.4,86.3,25.56,25.28167
13971,1997,2,18,-1.93,-95.06,-1.9,1.9,87.1,25.69,25.345367
13972,1997,2,19,-1.93,-95.06,-1.5,-0.2,85.4,25.72,25.341665
13973,1997,2,20,-1.93,-95.06,-1.2,1.4,84.2,25.88,25.519943
13974,1997,2,21,-1.94,-95.06,-2.3,1.9,85.8,25.77,25.411524
13975,1997,2,22,-1.93,-95.06,-3.2,1.4,89.1,24.88,24.695097
13976,1997,2,23,-2.0,-95.06,-3.5,2.0,85.0,25.92,25.508173
13977,1997,2,24,-2.01,-95.06,-3.0,1.5,84.2,26.6,26.015211
13978,1997,2,25,-2.01,-95.06,-1.9,4.1,83.4,26.52,26.060104
13979,1997,2,26,-2.01,-95.06,-1.2,4.4,85.0,26.08,25.750498
13980,1997,2,27,-2.01,-95.06,-0.5,2.5,85.8,26.12,25.743345
13981,1997,2,28,-2.01,-95.06,0.7,0.7,87.1,25.69,25.403156
13982,1997,3,1,-2.01,-95.06,-0.1,3.5,86.7,26.28,25.749844
13983,1997,3,2,-2.0,-95.06,-1.1,3.6,86.3,26.44,25.848587
13984,1997,3,3,-2.0,-95.06,-0.7,1.5,90.0,25.48,25.070326
13985,1997,3,4,-2.0,-95.06,2.4,1.0,89.1,25.4,25.08822
13986,1997,3,5,-2.0,-95.06,-1.2,2.4,83.0,26.2,25.67599
13987,1997,3,6,-2.0,-95.06,-1.7,2.7,83.0,26.6,25.964975
13988,1997,3,7,-2.0,-95.06,-3.0,1.3,83.0,26.95,26.153738
13989,1997,3,8,-2.0,-95.06,-3.7,-0.3,83.8,27.08,26.184338
13990,1997,3,9,-2.0,-95.06,-3.8,0.4,84.2,27.0,26.139008
13991,1997,3,10,-2.01,-95.06,-3.2,0.3,84.2,26.95,26.117548
13992,1997,3,11,-2.0,-95.06,-2.6,1.3,84.2,26.8,26.049572
13993,1997,3,12,-2.01,-95.06,-2.5,2.1,86.3,27.0,26.201311
13994,1997,3,13,-2.01,-95.06,-3.9,1.9,86.3,27.0,26.162188
13995,1997,3,14,-2.01,-95.06,-3.5,-0.5,85.4,26.95,26.08484
13996,1997,3,15,-2.01,-95.06,-1.7,1.0,83.0,27.08,26.28815
13997,1997,3,16,-2.01,-95.06,-0.7,1.7,80.9,27.44,26.616041
13998,1997,3,17,-2.01,-95.06,0.9,0.9,81.7,27.28,26.513603
13999,1997,3,18,-2.0,-95.06,1.5,0.9,84.2,26.88,26.213888
14000,1997,3,19,-2.01,-95.06,0.7,0.5,87.5,25.12,24.8679
14001,1997,3,20,-2.01,-95.06,0.7,-0.1,82.1,26.12,25.636145
14002,1997,3,21,-2.01,-95.06,0.5,0.3,82.1,25.77,25.386986
14003,1997,3,22,-2.0,-95.06,-0.6,0.4,78.4,27.05,26.333042
14004,1997,3,23,-2.01,-95.06,-0.8,0.4,78.4,27.05,26.330292
14005,1997,3,24,-2.01,-95.1,-2.5,-0.3,78.4,27.05,26.271143
14006,1997,3,25,-2.01,-95.1,-2.7,-0.4,78.4,27.05,26.265146
14007,1997,3,26,-2.02,-95.1,-0.5,0.1,78.4,27.05,26.336287
14008,1997,3,27,-2.02,-95.1,-1.2,1.1,78.4,27.05,26.34555
14009,1997,3,28,-2.02,-95.1,-2.5,-0.5,78.4,27.05,26.273336
14010,1997,3,29,-2.02,-95.1,-1.2,2.2,78.4,27.05,26.376846
14011,1997,3,30,-2.02,-95.06,-3.6,2.5,78.4,27.05,26.32462
14012,1997,3,31,-2.01,-95.1,-4.7,1.8,78.4,27.05,26.280062
14013,1997,4,1,-2.01,-95.1,-5.7,1.7,78.4,27.05,26.10778
14014,1997,4,2,-2.01,-95.1,-5.6,2.5,78.4,27.05,26.13234
14015,1997,4,3,-2.01,-95.1,-4.3,3.2,78.4,27.05,26.18493
14016,1997,4,4,-2.01,-95.1,-4.1,2.1,78.4,27.05,26.163675
14017,1997,4,5,-2.01,-95.1,-3.8,0.0,78.4,27.05,26.11951
14018,1997,4,6,-2.01,-95.1,-4.4,1.3,78.4,27.05,26.13896
14019,1997,4,7,-2.0,-95.1,-4.7,2.8,78.4,27.05,26.170444
14020,1997,4,8,-1.93,-95.2,-3.6,3.7,78.4,27.05,26.218988
14021,1997,4,9,-1.93,-95.2,-3.7,2.1,78.4,27.05,26.17736
14022,1997,4,10,-1.92,-95.25,-2.9,2.2,78.4,27.05,26.201668
14023,1997,4,11,-1.94,-95.25,-4.8,1.4,78.4,27.05,26.135931
14024,1997,4,12,-1.94,-95.25,-3.5,-0.5,78.4,27.05,26.122337
14025,1997,4,13,-1.94,-95.25,-1.5,-0.2,78.4,27.05,26.182594
14026,1997,4,14,-1.94,-95.25,1.2,-1.4,78.4,27.05,26.222498
14027,1997,4,15,-1.94,-95.25,1.8,-0.3,78.4,27.05,26.267439
14028,1997,4,16,-1.94,-95.25,1.7,0.7,78.4,27.05,26.291992
14029,1997,4,17,-1.93,-95.25,-0.1,1.3,78.4,27.05,26.262342
14030,1997,4,18,-1.93,-95.25,1.3,0.3,78.4,27.05,26.274208
14031,1997,4,19,-1.93,-95.25,-2.0,3.7,78.4,27.05,26.278309
14032,1997,4,20,-1.93,-95.25,-3.5,3.3,78.4,27.05,26.231546
14033,1997,4,21,-1.93,-95.25,-3.1,2.2,78.4,27.05,26.215384
14034,1997,4,22,-1.93,-95.25,-2.4,4.3,78.4,27.05,26.288328
14035,1997,4,23,-1.94,-95.25,-2.5,4.2,78.4,27.05,26.285582
14036,1997,4,24,-1.94,-95.25,-2.9,2.2,78.4,27.05,26.226118
14037,1997,4,25,-1.94,-95.25,1.8,-0.5,78.4,27.05,26.27881
14038,1997,4,26,-1.94,-95.25,1.1,3.1,78.4,27.05,26.354261
14039,1997,4,27,-1.93,-95.25,1.1,3.1,78.4,27.05,26.355206
14040,1997,4,28,-1.94,-95.25,-0.9,0.7,78.4,27.05,26.24549
14041,1997,4,29,-1.94,-95.25,-3.4,0.1,78.4,27.05,26.168152
14042,1997,4,30,-1.94,-95.25,-3.9,-1.7,78.4,27.05,26.111237
14043,1997,5,1,-1.94,-95.25,-2.2,0.3,78.4,27.05,26.062868
14044,1997,5,2,-1.94,-95.25,-1.5,1.8,78.4,27.05,26.120537
14045,1997,5,3,-1.94,-95.25,-3.2,1.4,78.4,27.05,26.068676
14046,1997,5,4,-1.94,-95.25,-4.5,2.0,78.4,27.05,26.05247
14047,1997,5,5,-1.93,-95.25,-3.3,4.1,78.4,27.05,26.137455
14048,1997,5,6,-1.93,-95.25,-3.8,4.7,78.4,27.05,26.14163
14049,1997,5,7,-1.93,-95.25,-3.8,4.9,78.4,27.05,26.148367
14050,1997,5,8,-1.93,-95.25,-2.8,3.4,78.4,27.05,26.137316
14051,1997,5,9,-1.94,-95.25,-2.8,3.4,78.4,27.05,26.139662
14052,1997,5,10,-1.93,-95.25,-3.9,2.9,78.4,27.05,26.099846
14053,1997,5,11,-1.93,-95.25,-3.3,5.1,78.4,27.05,26.172789
14054,1997,5,12,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.116617
14055,1997,5,13,-1.95,-95.25,-2.2,1.7,78.4,27.05,26.118965
14056,1997,5,14,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.11991
14057,1997,5,15,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.121557
14058,1997,5,16,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.122503
14059,1997,5,17,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.124147
14060,1997,5,18,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.126497
14061,1997,5,19,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.128143
14062,1997,5,20,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.129791
14063,1997,5,21,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.130735
14064,1997,5,22,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.133083
14065,1997,5,23,-1.92,-95.25,-2.2,1.7,78.4,27.05,26.133327
14066,1997,5,24,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.135674
14067,1997,5,25,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.13732
14068,1997,5,26,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.139668
14069,1997,5,27,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.141315
14070,1997,5,28,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.142263
14071,1997,5,29,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.143908
14072,1997,5,30,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.145552
14073,1997,5,31,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.147902
14074,1997,6,1,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.002949
14075,1997,6,2,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.005297
14076,1997,6,3,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.006945
14077,1997,6,4,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.008589
14078,1997,6,5,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.010239
14079,1997,6,6,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.011883
14080,1997,6,7,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.01353
14081,1997,6,8,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.015177
14082,1997,6,9,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.016823
14083,1997,6,10,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.01847
14084,1997,6,11,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.020115
14085,1997,6,12,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.021763
14086,1997,6,13,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.02341
14087,1997,6,14,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.025055
14088,1997,6,15,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.026001
14089,1997,6,16,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.027649
14090,1997,6,17,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.029293
14091,1997,6,18,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.030941
14092,1997,6,19,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.033289
14093,1997,6,20,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.034937
14094,1997,6,21,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.035881
14095,1997,6,22,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.038227
14096,1997,6,23,-1.94,-95.25,-2.2,1.7,78.4,27.05,26.039873
14097,1997,6,24,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.04082
14098,1997,6,25,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.042465
14099,1997,6,26,-1.92,-95.25,-2.2,1.7,78.4,27.05,26.043411
14100,1997,6,27,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.04576
14101,1997,6,28,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.047407
14102,1997,6,29,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.049053
14103,1997,6,30,-1.93,-95.25,-2.2,1.7,78.4,27.05,26.050697
14104,1997,7,1,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.908094
14105,1997,7,2,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.909744
14106,1997,7,3,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.911388
14107,1997,7,4,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.913034
14108,1997,7,5,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.914682
14109,1997,7,6,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.917027
14110,1997,7,7,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.918676
14111,1997,7,8,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.920322
14112,1997,7,9,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.921967
14113,1997,7,10,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.923616
14114,1997,7,11,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.92526
14115,1997,7,12,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.926907
14116,1997,7,13,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.928555
14117,1997,7,14,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.9302
14118,1997,7,15,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.931147
14119,1997,7,16,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.933493
14120,1997,7,17,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.934439
14121,1997,7,18,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.936087
14122,1997,7,19,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.937733
14123,1997,7,20,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.940083
14124,1997,7,21,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.941725
14125,1997,7,22,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.94337
14126,1997,7,23,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.945019
14127,1997,7,24,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.946667
14128,1997,7,25,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.94831
14129,1997,7,26,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.949259
14130,1997,7,27,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.950905
14131,1997,7,28,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.95325
14132,1997,7,29,-1.94,-95.25,-2.2,1.7,78.4,27.05,25.9549
14133,1997,7,30,-1.93,-95.25,-2.2,1.7,78.4,27.05,25.955841
14134,1997,7,31,-1.91,-95.3,-2.2,1.7,78.4,27.05,25.956518
14135,1997,8,1,-1.9,-95.3,-2.2,1.7,78.4,27.05,25.81157
14136,1997,8,2,-1.9,-95.3,-2.2,1.7,78.4,27.05,25.813213
14137,1997,8,3,-1.9,-95.3,-2.2,1.7,78.4,27.05,25.814861
14138,1997,8,4,-1.9,-95.3,-2.2,1.7,78.4,27.05,25.81651
14139,1997,8,5,-1.9,-95.3,-2.2,1.7,78.4,27.05,25.818155
14140,1997,8,6,-1.9,-95.3,-2.2,1.7,78.4,27.05,25.819803
14141,1997,8,7,-1.91,-95.3,-2.2,1.7,78.4,27.05,25.82215
14142,1997,8,8,-1.91,-95.3,-2.2,1.7,78.4,27.05,25.823797
14143,1997,8,9,-1.9,-95.3,-2.2,1.7,78.4,27.05,25.824741
14144,1997,8,10,-1.9,-95.3,-2.7,4.2,82.1,27.05,25.842505
14145,1997,8,11,-1.91,-95.3,-3.5,4.3,87.2,25.8,24.86518
14146,1997,8,12,-1.9,-95.3,-2.8,4.7,93.0,25.64,24.722649
14147,1997,8,13,-1.9,-95.3,-3.9,5.4,94.3,25.84,24.84808
14148,1997,8,14,-1.9,-95.3,-6.8,4.2,93.8,26.05,24.903507
14149,1997,8,15,-1.9,-95.3,-6.6,5.2,92.2,25.88,24.826462
14150,1997,8,16,-1.91,-95.3,-5.6,4.0,90.5,25.88,24.839727
14151,1997,8,17,-1.9,-95.3,-6.0,5.3,92.6,25.88,24.843828
14152,1997,8,18,-1.9,-95.3,-6.2,6.2,89.7,25.64,24.71509
14153,1997,8,19,-1.9,-95.3,-6.2,5.1,91.7,25.31,24.428667
14154,1997,8,20,-1.9,-95.3,-5.8,3.0,91.7,25.44,24.482094
14155,1997,8,21,-1.91,-95.3,-5.3,3.5,92.2,25.77,24.746473
14156,1997,8,22,-1.91,-95.3,-6.0,5.1,93.8,25.77,24.75597
14157,1997,8,23,-1.9,-95.3,-6.4,4.3,90.9,25.6,24.629332
14158,1997,8,24,-1.91,-95.3,-5.7,2.4,90.9,25.31,24.38913
14159,1997,8,25,-1.9,-95.3,-4.1,3.2,95.1,25.03,24.207024
14160,1997,8,26,-1.91,-95.3,-2.7,4.0,95.1,24.98,24.228857
14161,1997,8,27,-1.9,-95.3,-1.9,4.3,99.3,25.11,24.313389
14162,1997,8,28,-1.9,-95.3,-2.5,4.2,97.6,25.11,24.31318
14163,1997,8,29,-1.9,-95.3,-4.0,4.0,92.6,25.11,24.318512
14164,1997,8,30,-1.9,-95.3,-2.8,3.4,95.1,25.06,24.275408
14165,1997,8,31,-1.88,-95.3,-3.2,4.7,94.3,25.28,24.466917
14166,1997,9,1,-1.88,-95.3,-2.3,5.2,93.8,25.23,24.326479
14167,1997,9,2,-1.88,-95.3,-0.8,4.2,89.2,25.23,24.384136
14168,1997,9,3,-1.88,-95.3,-2.9,3.2,88.0,25.16,24.266912
14169,1997,9,4,-1.88,-95.3,-2.4,2.3,92.2,25.48,24.45286
14170,1997,9,5,-1.88,-95.3,-2.3,4.2,93.8,25.64,24.60736
14171,1997,9,6,-1.88,-95.3,-4.1,5.6,88.8,25.6,24.616533
14172,1997,9,7,-1.88,-95.3,-5.2,5.4,86.7,25.56,24.575552
14173,1997,9,8,-1.87,-95.3,-4.6,5.1,85.9,25.4,24.474695
14174,1997,9,9,-1.88,-95.3,-5.8,3.0,89.2,25.4,24.361984
14175,1997,9,10,-1.88,-95.3,-4.3,4.2,89.7,25.52,24.515436
14176,1997,9,11,-1.88,-95.3,-3.8,6.0,93.4,25.69,24.66515
14177,1997,9,12,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.34491
14178,1997,9,13,-1.88,-95.3,-4.1,5.4,95.5,25.31,24.347961
14179,1997,9,14,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.348204
14180,1997,9,15,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.349852
14181,1997,9,16,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.351498
14182,1997,9,17,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.353144
14183,1997,9,18,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.354792
14184,1997,9,19,-1.87,-95.3,-4.1,5.4,95.5,25.31,24.35714
14185,1997,9,20,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.358084
14186,1997,9,21,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.35973
14187,1997,9,22,-1.85,-95.3,-4.1,5.4,95.5,25.31,24.360672
14188,1997,9,23,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.363026
14189,1997,9,24,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.36467
14190,1997,9,25,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.366312
14191,1997,9,26,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.367962
14192,1997,9,27,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.369608
14193,1997,9,28,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.371258
14194,1997,9,29,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.372902
14195,1997,9,30,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.374548
14196,1997,10,1,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.231943
14197,1997,10,2,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.233593
14198,1997,10,3,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.235237
14199,1997,10,4,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.236885
14200,1997,10,5,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.238531
14201,1997,10,6,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.240175
14202,1997,10,7,-1.87,-95.3,-4.1,5.4,95.5,25.31,24.242523
14203,1997,10,8,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.243471
14204,1997,10,9,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.245117
14205,1997,10,10,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.246765
14206,1997,10,11,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.248413
14207,1997,10,12,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.250057
14208,1997,10,13,-1.86,-95.3,-4.1,5.4,95.5,25.31,24.251703
